game_name,app_id,review_text,user_score,voted_up,source,genres,price,Unnamed: 8
Kingdoms Of Amalur: Re-Reckoning,9594,"Unfortunately, I've been reminded since the first hour of the game world began that the game's performance in this version is very weak, this type of game is much worse than the original version released in 2012, but unfortunately the story is very superficial and does not reflect any period of time in the game and the characters are never remembered compared to games like The Witcher or Dragon Age. Sadly and funny about the subject at the same time, the game's performance in this version is much worse than the original version released in 2012, many technical flaws in the game include that the music stops playing for a certain period of time or that the character begins to talk to you but without moving the moves of the settlers, even if the game is played in the same format as the previous version of the game or even if the first version of the game is played in the same format as the Xbox 360 or the Xbox 360 or even if the first version of the game is played in the same format as the previous version of the game.",4.0,FALSE,SaudiGamer,"Adventure, Action, RPG",39.99,1041720.0
Kirby Air Riders,19310,"The game simulates the direction of the art series and even some of its unexpected moments, and offers compelling and inspiring lists from the Smash series. The controls are simple and if there is any depth to suit whoever touches, then the action automatically uses only green and left-handed sticks. The B button is used for spinning and also for launching, so it is preferable to use when spinning, as well as to swallow the characteristics of enemies and use them, while the spinning and spinning characteristics of the vehicle and the spinning of the stick, as well as to use its spinning and spinning characteristics in the game, and thus the game's spinning and spinning rules can be used by all three sides of the game, with the aim of improving the game's gameplay and the game's gameplay.",6.0,TRUE,SaudiGamer,"Adventure, Action",,
Kirby Air Riders,19310,The number of circuits is relatively small at the end of the race and the mini-games are simple while the story is sort of arranged. The age of the game depends primarily on your admiration as City Trials.,4.0,FALSE,SaudiGamer,"Adventure, Action",,
Kirby and the Forgotten Land,12682,"Control, camera, and movement are sophisticated and these are the most important points in a platform game, especially that some semi-automatic things such as shooting and angle shooting, as reconciling ease and accuracy is not easy and success in this game is one of the most important points of being a game aimed at all levels of players. what distinguishes the series is that its challenge is reasonable for everyone so that even the highest difficulty of the game comes more than completing the stages without any loss or achieving all the goals in the stage, and this can be accomplished by solving the enemy's strikes and injuries from falling or lightning and lightning, but the game also requires the speed of the scene to be redefined, and the chances of the game to be played by a person are greatly increased, and the game's gameplay is also characterized by the fact that the game's gameplay and gameplay can also be used to enhance the game's gameplay.",6.0,TRUE,SaudiGamer,Action,,
Kirby and the Forgotten Land,12682,The graphics are good for the device and technically outstanding but lacking in cleanliness and smooth performance but low compared to a game like Super Mario Odyssey.,4.0,FALSE,SaudiGamer,Action,,
Kirby and the Forgotten Land - Nintendo Switch 2 Edition + Star-Crossed World,19162,"In the middle of the game, I was bored with the slow pace of the middle worlds, but the game soon got back to being exciting with some additions in later stages.",4.0,FALSE,SaudiGamer,Platformer,,
Kirby and the Forgotten Land - Nintendo Switch 2 Edition + Star-Crossed World,19162,"Control, camera, and action are especially sophisticated because some semi-automatic things such as shooting and shooting angle come more than completing the stages without losing or achieving all the goals in the stage, and the success of this game in this is one of the most important points as it is a game aimed at all levels of players. What distinguishes the series is that its challenge is reasonable for everyone, even the highest difficulty, with a large amount of room for error and the challenge of the game comes more than completing the stages without losing or achieving all the goals in the stage, and this is achieved by making the strikes and injuries of a fall or a minor fire, but the failure requires a simple re-scension, and thus the chances of learning the game's speed and the game's difficulty are limited. The game's mission is to capture the best of the game's characters, and the game's advantages and disadvantages, as well as the advantages and disadvantages of the game, and the game's gameplay and gameplay, as well as the game's game's gameplay and gameplay, and the game's gameplay.",6.0,TRUE,SaudiGamer,Platformer,,
Klonoa Phantasy Reverie Series,13345,"Even after all this time, the two games still look beautiful and artistically distinctive, and the two games have different artistic orientations, the second being more cellshaded cartoons and both pleasing to the eye, especially the character design. The music also adds much to the atmosphere of the fun game, sometimes blended in black, just like dreams.",6.0,TRUE,SaudiGamer,"Casual, Platformer, Adventure, Action",39.99,1730680.0
Klonoa Phantasy Reverie Series,13345,"Two short games, but also two simple ones, about six hours for the first and eight for the second and the 25th anniversary celebration of the series I wish the parts released on mobile devices were part of the celebration.",4.0,FALSE,SaudiGamer,"Casual, Platformer, Adventure, Action",39.99,1730680.0
Kunitsu-Gami: Path of the Goddess,16948,"The game's graphics and art direction, which seem to have been painted with a drawing brush to reflect the Japanese heritage embedded in the game in an amazing way, and the game's scenery was enhanced by beautiful effects that reminded me of many in Okami as well (one of the masterpieces that existed during the PlayStation 2 period, the game system is unique in that it is divided into different periods but focuses on protecting the princess from any harm from reaching the top of the mountain in the morning.",6.0,TRUE,SaudiGamer,"Strategy, Action",39.99,2510710.0
Kunitsu-Gami: Path of the Goddess,16948,"Some tasks have side objectives such as killing a certain number of enemies or protecting the princess from getting any damage, but due to the length of some tasks if you fail at one of these objectives in the end, you will need to restart the task from the beginning the game is almost completely free of any storytelling content.",4.0,FALSE,SaudiGamer,"Strategy, Action",39.99,2510710.0
Layers of Fear (2023),15078,Failure to make any adjustments or improvements to the style of play some of the technical problems I encountered during the experiment.,4.0,FALSE,ArabHardware,Adventure,,
Layers of Fear (2023),15078,"The gameplay is sometimes fun to exploit the world and environments in the service of horror correctly hiring guides and executing them in perfect times an impressive technical review of Unreal Engine 5 engine capabilities, sound effects and visual music from the best of the best.",8.0,TRUE,ArabHardware,Adventure,,
Layton’s Mystery Journey: Katrielle and the Millionaires’ Conspiracy,4970,"The look and artistic direction of the game is very beautiful, and the portrayal of London and the English characters from a Japanese perspective, which is not without exaggeration, distinctive and attractive in its simplicity. Also the music is beautiful especially when discovering the mystery of each issue, even if it is not at the best level of the previous parts. The comic dialogues, the various characters and the innocence known to the series come back here, which is a variation of the game versus the serious and black games that have become prevalent. There are many dialogues that build up the world and characters, and a new beginning of the series is to provide a basis for any part of the game.",6.0,TRUE,SaudiGamer,"Adventure, Puzzle",,
Left Alive,7086,"The quality of the game in animation is very bad, you will see enemies flying their weapons in a linear and funny way towards the air, as well as the player's movement during the personal descent while sneaking seems strange and unhealthy, also when the enemy's tank disappears immediately after it explodes, just as it was during the PlayStation 1 and 2 era, and many other mistakes.",4.0,FALSE,SaudiGamer,"Adventure, Action",59.99,714370.0
Left Alive,7086,"The game's graphics are so beautiful, they are from the same graphic designer Yoji Shinkawa of the popular Metal Gear Solid series.",6.0,TRUE,SaudiGamer,"Adventure, Action",59.99,714370.0
LEGO 2K Drive,14797,"Despite being a full-priced, young adult-oriented game, there are several collectibles within the game, whether LEGO pieces for building cars or ready-to-wear cars, while sharing your cars with others has yet to happen.",4.0,FALSE,SaudiGamer,"Racing, Arcade",29.99,1451810.0
LEGO 2K Drive,14797,"The game embodies LEGO elements wonderfully, so in addition to the graphics, objects, and world of Lego cubes, there are many beautiful touches such as designing and making cars from LEGO pieces in the garage or funny movie scenes in the form of the story and similar to LEGO films and other beautiful touches. The control is smooth and does not mimic reality at all, it is similar in Mario Kart with a focus on sliding with the curves drifting and turning your vehicle between a racing car and a rally car and a boat depending on the road either automatically or manually.",6.0,TRUE,SaudiGamer,"Racing, Arcade",29.99,1451810.0
LEGO Star Wars: The Force Awakens,2246,Warner Bros. has done everything we wanted EA to do: make Star Wars a truly fun game that honors this world we all love. LEGO Star Wars: The Force Awakens is a very fun game and full of surprises that will make any fan of the series smile.,9.0,Neutral,IGN,"Adventure, Action, Puzzle",19.99,438640.0
Lego Star Wars: The Skywalker Saga,9901,"LEGO Star Wars: The Skywalker Saga is a great new addition to the series and a game that we recommend easily to Lego fans.It contains a lot of things to unlock, and keeps small changes in the gameplay to new and interesting things.The cover system, and the occasional detachment from shooting fights, are welcome additions, which are enough to keep players immersed and keep playing until the end sign appears.",8.0,Neutral,IGN,"Platformer, Adventure, Action",49.99,920210.0
Lies of P,15437,"The moves have notable problems, especially when rolling and delaying enemy strikes, and opening skills takes longer than normal, which has negatively impacted the experience, with a slight difference in design at some stages.",4.0,FALSE,ArabHardware,"Action, RPG",59.99,1627720.0
Lies of P,15437,"A distinctive change to Pinocchio's story as we know it presents a world and a timeline that gives you a feel and a distinctive style of play that allows you the freedom to customize what suits you, a very beautiful visual experience with 11 chapters with different locations, legendary music, imagery, and sound effects.",5.0,FALSE,ArabHardware,"Action, RPG",59.99,1627720.0
Lies of P,15437,"The game world is designed in a mysterious way, full of side stories, puzzle cards, and people hiding in their homes and needing help in a way that adds to the interesting element of mystery. Even our heroes and characters around them have a large amount of mystery that can make you want to know more about this world and its story. Krat City is amazing! The artistic style of its design is fascinating and full of beautiful places visually. The quality of the game's artistic production in general is amazing. The gameplay is diverse, you have the main strikes, which are the foundation of the gameplay and the way the game relies heavily on it. You have the iron left hand, which you can set aside to fight against children and help children.",6.0,TRUE,SaudiGamer,"Action, RPG",59.99,1627720.0
Lies of P,15437,"You can only make enemies lose weight by reaching a certain point (and you can't tell when they will reach it) and when they reach it, they don't fall straight, but you have a very limited time to hit them with a heavy hit to make them lose weight, and a heavy hit takes a very long time to execute which gives the enemy an adequate chance to escape. There are not many RPG options.",4.0,FALSE,SaudiGamer,"Action, RPG",59.99,1627720.0
Life is Strange 2 - Episode 1: Roads,6649,"From the first part of the story, you'll be intrigued by surprises and strange things that will make you wonder what's going to happen to the brothers, and you'll think about the decisions that will affect either the older brother or the younger brother, and sometimes both. The graphics level is an improvement over the previous one and close to The Awesome Adventures of Captain Netflix Spirit, but there are more details and visual effects that make the game interesting. Also, the release of some scenes has become better, as well as the selection of songs and music that still stand out.",6.0,TRUE,SaudiGamer,"Indie, RPG",12.0,2689210.0
Life is Strange 2 - Episode 1: Roads,6649,"The episode is dominated by calmness, walking, and simple conversations - with the aim of enhancing your connection with the characters - which may be boring for some.",4.0,FALSE,SaudiGamer,"Indie, RPG",12.0,2689210.0
Life Is Strange 2 - Episode 2: Rules,7150,"A new approach to the novel is introduced at the beginning of the episode, in which the story of the brothers and the Seattle incident is summed up in narrative and fictional analogies. It is intertwined with the previous episodes and finally you can see the other side of The Awesome Adventures of Captain Spirit and its relationship with the brothers and the influence of the superpower on all of them. Most of the decisions, small or large, are fateful and have consequences affecting the brothers or the actions of younger brother Danial.",6.0,TRUE,SaudiGamer,"Indie, RPG",9.22,1458140.0
Life Is Strange 2 - Episode 2: Rules,7150,"In general, the events are quieter than the first episode, and the plot is slower. as it focuses on strengthening the brotherhood relationship as well as your relationship with the characters you will see again in the next episodes. some simple technical problems with the sound. sometimes a certain sound hangs throughout the episode like the sound of water washing dishes from the kitchen scene. other times the sound of the conversation is delayed and reaches you after the end of the scene.",4.0,FALSE,SaudiGamer,"Indie, RPG",9.22,1458140.0
Life Is Strange 2 - Episode 3: Wastelands,7668,"The third episode means that we have seen more than half of the game, but the story is still somewhat in the process of introducing and introducing the main characters and sidekicks.The episode seems packed with chores and boring household chores that make big events and important decisions few.Although the addition of the skip feature in the new update is limited to very few scenes in terms of assembly which makes it difficult to replay for assembly purposes or to review the fate of other decisions.",4.0,FALSE,SaudiGamer,"Indie, RPG",12.0,2689210.0
Life Is Strange 2 - Episode 3: Wastelands,7668,"The reality of the story and its connection to real life, whether on a personal level, such as the relationship of brothers to each other, or on a political, entertainment, and professional level in the United States. Making the game more mature than previous installments, there is no evil character trying to eliminate it, on the contrary, you will find everyone going through their own problems and trying to survive like you.",6.0,TRUE,SaudiGamer,"Indie, RPG",12.0,2689210.0
Life is Strange 2 - Episode 4: Faith,8173,"Even in this episode, I didn't think about Sean's involvement in painting and how he could understand the dimensions and depth of vision and their impact on him and his skills. The performance and voice acting brought about a sense of quality and impact on the characters and events, although the technical performance takes a certain amount of time, such as moving the characters before the events.",6.0,TRUE,SaudiGamer,"Indie, RPG",4.99,250320.0
Life is Strange 2 - Episode 4: Faith,8173,"The second part undoubtedly discusses more mature and sensitive topics than before, but in this episode the political, religious, racial, judicial and family themes were overwhelmed, and with this congestion, each subject did not have the right and time to see how it reflected on the players. As mentioned earlier, the technical performance in terms of the quality of animation and the details of the character features was very disappointing and discouraged the efforts of Chinese writers and writers.",4.0,FALSE,SaudiGamer,"Indie, RPG",4.99,250320.0
Life is Strange 2 - Episode 5 : Wolves,8681,"Although Sean's and Danial's story of Max and Chloe differ in the course of their lives, they still live in the same world, discoveries, conversations, and special events in this episode... and the beauty of the fact that they also differ according to your decision in the first part. The topics discussed in this part are undoubtedly more mature and specific, reflecting many of the problems or dilemmas faced by many people in today's Western world.",6.0,TRUE,SaudiGamer,"Indie, RPG",12.0,2689210.0
Life is Strange 2 - Episode 5 : Wolves,8681,"Despite the importance of the quiet part to strengthen the relationship between the brothers and the main characters, and to get to know them closely, it is still somewhat boring and may discourage many players from completing. With the overcrowding of the subjects, unfortunately many of them are not quite right, and are not just about the subjects of the characters.",4.0,FALSE,SaudiGamer,"Indie, RPG",12.0,2689210.0
Life is Strange: Before the Storm - Episode 1: Awake,4496,"I played the first episode twice to see Mavatney's conversations and compilation of graphics, and unfortunately I didn't find any slight difference between the events and the scenes even in the fateful discussions. Although two years passed, the graphics didn't improve and some details are still missing.",4.0,FALSE,SaudiGamer,Adventure,,
Life is Strange: Before the Storm - Episode 1: Awake,4496,"What distinguishes Life is Strange from the rest of the interactive games is the ability of the former heroine Max to control time and return to manipulate events, which was replaced by another ability called Backtalk, which is a competitive debate between Chole and the other characters that requires you to pay attention and listen carefully to the conversations so that you can choose the perfect response to either convince or silence the other characters. The ability is not as superficial as time manipulation but as the rebellious character of Chole. As a compilation of the best changes to the game, in which case you can expand the walls (Trophy Graffiti) and not get the ability to listen (Trophy Graffiti) the game's other characters and characters can be selected from the game's characters without the need to change the game's narrative, as well as the characters in the previous installments.",6.0,TRUE,SaudiGamer,Adventure,,
Life is Strange: Before the Storm - Episode 1: Awake,4496,"The first episode of Life is Strange: Before the Storm doesn't contain a lot of exciting events and fateful decisions, but it sounds like a good start to a promising story full of exciting and impactful moments, as it prepares to highlight Chloe's character and her relationship with her friend Rachel, as well as being an educational passage on the new Backtalk ability our heroine has to convince others to do what she wants.",8.0,Neutral,IGN,Adventure,,
Life is Strange: Before the Storm - Episode 2: Brave New World,5041,"The second episode successfully overcomes the disappointment I felt in the previous episode, the events and selections improved and are undoubtedly better than the previous one, you have several fateful choices during the episode and numerous opportunities to use Chloe's special ability Backtalk as well as light tasks such as finding the password to unlock the locks and saving the text of a play to impress the audience and the rest of the cast.",6.0,TRUE,SaudiGamer,Adventure,,
Life is Strange: Before the Storm - Episode 2: Brave New World,5041,"The second episode of Life Is Strange: Before the Storm focuses more on the relationship between Chloe and her friend Rachel, and you succeed in drawing your interest and feelings towards the girls and the desire to know their fate in the events of the third episode.",8.0,Neutral,IGN,Adventure,,
Life is Strange: Before the Storm - Episode 2: Brave New World,5041,"I faced some technical problems at the end of the episode such as the disappearance of the sound for moments while the characters continue to talk, as well as the suspension of the subtitle by the appearance of a sentence from the last dialogue for a long time even after moving to another scene.",4.0,FALSE,SaudiGamer,Adventure,,
Life Is Strange: Before the Storm - Episode 3: Hell Is Empty,5329,"The decisions you make won't affect the flow of the story enough, while the updates may change a single line, but it will return to complete its original conversation no matter what your choice. Not using Chloe's special ability Backtalk in any of the main conversations or important events and marginalizing it on side characters and trivial matters such as the fight over the pudding candy!",4.0,FALSE,SaudiGamer,Adventure,,
Life Is Strange: Before the Storm - Episode 3: Hell Is Empty,5329,"In general, the story evolves and improves with events that don't stop surprising you until the last moment. The constant positive in all episodes is music.. their selection is great and suited to the intensity of the events and changing environments. There is considerable variation in the way the game is played during the season with the search for evidence and investigation, board game, saving play texts, gathering tools and repairing a vehicle, all of which are in some way related to the story and affect the conversations and your relationship with the characters. The messages and memories have many details about the characters in the game as well as their ability to summarize the events and decisions that have been made and reflect their opinions that may not be influenced by the main characters and other characters.",6.0,TRUE,SaudiGamer,Adventure,,
Life is Strange: True Colors,11319,"Adding the social networking app MyBlock to the smartphone makes the gaming community more interactive and more realistic in its reactions to events.Diverse Accessibility numbers are friendly to different modes of play, where you can choose, for example, between pressing the button repeatedly or pressing continuously, and you can also disable dialogues linked to time.",6.0,TRUE,SaudiGamer,"Adventure, Action",59.99,936790.0
Life is Strange: True Colors,11319,"I enjoyed taking the events of True Colors more than any previous installment in the series, especially with the game's focus on human emotions and the presence of a more interesting main character and a dramatic plot that made me eager to know the end, and a fun, cool style and selection system that directly affects the outcome of the events and offers different endings, however, the title did not offer a stunning graphic level or huge environments with a greater chance to roam and explore the sea, let alone the reality of facial expressions that were limited to specific characters, the primitive animation, and the sporadic technical problems faced from time to time.",8.0,Neutral,IGN,"Adventure, Action",59.99,936790.0
Like a Dragon Gaiden: The Man Who Erased His Name,15800,"As is usually the case in the series, the world is full of details, shops, and life, and there is a strong and slowly growing number of people, both on the move and in the fight itself. The graphics are generally beautiful especially at night and evolve, albeit slightly more than the previous part, and traveling in the world is especially fun with the noisy life and the many events, and the music is also as enthusiastic as usual. The fighting system is fast and passionate, and there is a powerful and slowly growing number of people, both on the move and in the fight itself.",6.0,TRUE,SaudiGamer,"Adventure, Action",49.99,2375550.0
Like a Dragon Gaiden: The Man Who Erased His Name,15800,"The side-tasks aren't the same as the previous games in terms of the story itself, and instead of finding them by chance while traveling the world, you take them from your new friend Akame, and maybe the game palace will constantly ask you to finish some side-tasks before the story continues.",4.0,FALSE,SaudiGamer,"Adventure, Action",49.99,2375550.0
Like A Dragon: Infinite Wealth,15906,"Hawaii offers a different experience than the other Japanese cities in the series, it is much larger and wider, with wide streets and large shopping malls, and there is a beach and you can even swim in the sea and take tours such as diving and picnics. There are new modes of transportation such as a power vehicle similar to segway and tram.",6.0,TRUE,SaudiGamer,"Adventure, Action, RPG",69.99,2072450.0
Like A Dragon: Infinite Wealth,15906,"The story, especially the side-tasks, are dominated by idealism and simplicity in presentation at times, along with long conversations that can bore most people's patience.  The main story is much longer in stages and there is a lot of fighting and some seem to be crowded in between the fight between a stronger leader and a stronger leader there are sometimes easy fights that do nothing.",4.0,FALSE,SaudiGamer,"Adventure, Action, RPG",69.99,2072450.0
Like a Dragon: Ishin!,14311,The fighting style is fun and distinctive many of the activities within the game hunting and farming system are fun and time-fighting the story is simple and fun at the same time.,5.0,FALSE,ArabHardware,"Adventure, Action",59.99,1805480.0
Like a Dragon: Ishin!,14311,"The graphics are very poor and not relevant to the current generation, and the remix does not offer anything new compared to the original version.",4.0,FALSE,ArabHardware,"Adventure, Action",59.99,1805480.0
Like a Dragon: Ishin!,14311,"Like A Dragon Ishin as an improved version of the game released in 2014, the biggest difference is in the lighting, but the graphics are somewhat simple, especially the faces of some of the characters and there are only sounds in Japanese and fighting is somewhat simple compared to the newer parts of the series.",4.0,FALSE,SaudiGamer,"Adventure, Action",59.99,1805480.0
Like a Dragon: Ishin!,14311,"The game usually takes characters from the main series and puts them in historical roles from the nineteenth century and is a story that will appeal particularly to those interested in the history of Japan. The main character is Sakamoto but is usually the same design and voice of the protagonist as Kyoto (under its old name Kyō) and is also involved in honesty and helping others. This is not a gray character but a character who behaves according to the rules and principles of the game. Most of the gameplay can be played with a small variety of skills and abilities, as well as the ability to learn from other players.",6.0,TRUE,SaudiGamer,"Adventure, Action",59.99,1805480.0
Like a Dragon: Pirate Yakuza in Hawaii,17748,"The world is full of details, shops, and life, and there are more people both on the move and in particular fighting. The graphics are generally beautiful and varied, if not different from the previous ones, and the music is good, especially pirate animation. The fighting system is fast and passionate, there's a dog with a knife and a pirate version with a sword and a gun and a hook with supernatural movements, sometimes including dozens of enemies and allies. There are usually several classic home video games and arcade games you can play, including games like Daytona 2 (under the name Racing Classics 2 due to Sega's loss of rights) and Fighting Vipers 2 and Fighting Fighter 3.",6.0,TRUE,SaudiGamer,"Action, RPG",59.99,3061810.0
Like a Dragon: Pirate Yakuza in Hawaii,17748,"There's a lot of recycling of Infinite Wealth content, whether it's side-activities, side-tasks, bags, and things on the ground that you put together thoughtlessly, and the quantity seems to have been an obsession as most of the events are almost just in order to prolong the game without value or impact on the gameplay. Even fighting, while it's fun, has become closer to a game like Dynasty Warriors.The story is merely a justification for a series of side-effects like the invasion of the islands and the time of ships rather than being a story about it and looking forward to it and missing many of the advantages of all parts of the previous series like quality, power and drama.",4.0,FALSE,SaudiGamer,"Action, RPG",59.99,3061810.0
Little Goody Two Shoes,15767,"The puzzles in the game are boring, they were the weak link between the types of play and luck due to the strange control method that will take some time to get used to. Linking life points and personality hunger together is what made the challenge difficult in the game but often annoying, so it was possible to solve this problem by increasing life points and hunger but it is the most annoying element in the game.",4.0,FALSE,SaudiGamer,"Adventure, RPG",19.99,1812370.0
Little Goody Two Shoes,15767,"The innovative graphic method, unlike any game in the industry, is modern pixel graphics with color and graphic emulation style of beautiful nineties anime and has managed to make me feel like it's from a children's storybook. The diversity of the game system, it's not a single-player system and the mixed method was tricky as if the game were turning into a visual novel or a role-playing game or survival horror, or small games like mini-games I didn't feel bored or completely repetitive.",6.0,TRUE,SaudiGamer,"Adventure, RPG",19.99,1812370.0
Little Nightmares,4206,"Little Nightmares looks fantastic visually, without a doubt. where the dark ocean and the antagonist begin to manipulate you after a while, and the sound contributes strongly to the game's pessimistic atmosphere and the design of excellent stages. Also, the main characters you encounter are diverse enough to pose a challenge to you, and it is generally a great game to play and even to fall in love with.",8.0,Neutral,IGN,"Platformer, Adventure, Action",39.99,1392860.0
Little Nightmares II,10644,"With the introduction of a new hero new abilities and possibilities have been added such as carrying heavy tools such as an axe to break doors and attack some enemies, which in turn changes the gameplay compared to its predecessors. Collaboration in overcoming obstacles and solving puzzles, from the beginning of the game, the hero gets to know his partner on the journey to gain some confidence over time. The series continues to feature its diverse enemies, designs of environments and suspicious worlds, and to integrate the equation with a sophisticated world of Hindi cinema music and beautiful sound.",6.0,TRUE,SaudiGamer,"Platformer, Adventure, Action",29.99,860510.0
Little Nightmares II,10644, the camera's limitations sometimes. the artificial intelligence of the accompanying character.,4.0,FALSE,SaudiGamer,"Platformer, Adventure, Action",29.99,860510.0
Little Nightmares II,10644,"Little Nightmares 2 offers a super creative mix that is worth experiencing for everyone, if you experience the first one you will enjoy the game very much and at the same time you will be bothered by repeating some mechanisms and returning some mistakes and negatives, which is generally an excellent experience for those who have not previously touched on the first part except for a little lost between the events of the story.",7.0,Neutral,IGN,"Platformer, Adventure, Action",29.99,860510.0
Little Nightmares III,19022,"As you would expect from this series, its atmosphere combines horror and wonder at the same time. The style of play in Little Nightmares III is simple, but central and expansive at the same time, giving you the feeling that you are actually living a nightmare of childhood nightmares, such as being in an abandoned and unfamiliar garden, or a vast desert where there is only a giant child who wants to capture you.. Its intensity is really enchanting and it gets you on your nerves most of the time. The style of play in Little Nightmares III is simple, but central and expansive at the same time.",6.0,TRUE,SaudiGamer,"Arcade, Adventure",39.99,1392860.0
Little Nightmares III,19022,"Control of Low and the use of his bow are sometimes infuriating, and the shooting system has led to many frustrating situations because it often doesn't work as it should. The game's technical attention does not reach the level of the first and second parts in terms of enemy designs and characters, it has a great character mixing superstition and horror, but it is considered a step backwards compared to the previous parts. This may result in a change in the development team. You can only play the game with another player over the network and there is no local game mode, which may make it a negative point for many players.",4.0,FALSE,SaudiGamer,"Arcade, Adventure",39.99,1392860.0
Little Witch Academia: Chamber of Time,6056,"Little Witch Academia: Chamber of Time offers a simple and distinctive adventure for fans of the anime series as it maintains outstanding sound and animation performance, and offers massive content and characters with varying combat abilities, but in return, events take place somewhat slowly and the game suffers from problems related to the frame rate from time to time.",9.0,Neutral,IGN,"Adventure, Action, RPG",39.99,710470.0
Live A Live,13434,"You can't leave some leaders' places, which makes it impossible to defeat some if you're not ready, so you'll have to re-stock up and lose hours of play you'll need to save your hours of play after each installment to avoid this problem.",4.0,FALSE,SaudiGamer,RPG,49.99,2014380.0
Live A Live,13434,"The varied story, which gives all the characters and their stories their own character, as if you were playing several games in one game, some character eras will live in the atmosphere of Street Fighter and some as if you were playing Final Fantasy in a way that I didn't find in many games. The new pixel graphics retained the original character with the addition of many aesthetic elements such as the three-dimensional lighting used in Octopath Traveler and the reflections on the surfaces, especially the PlayStation 5 version and the Wii U. Some character eras are comparable to the Switch version, whose quality and performance were vibrant.",6.0,TRUE,SaudiGamer,RPG,49.99,2014380.0
LocoRoco 2 Remastered,5116,"Like the previous part, the style of play can be a bit annoying in some cases, whether it's the difficulty of trying to reach the goal or when the LocoRoco breaks up and the difficulty of controlling them in some cases.",4.0,FALSE,SaudiGamer,Action,,
Lords of the Fallen (2023),15632,"The ambiance of the game was spectacular and reminded me a lot in the remake of Demon Souls, the quality of the lighting, the movement of the grass, and the aesthetics of the art direction were packed with details. The idea of direct transition between worlds, biology or the world of the dead using lanterns was a genius idea and is the best aspect of this game and connected two worlds in some and offered an unprecedented way to explore, sometimes finding a closed way to connect to the world of the dead to find it open and clear.",6.0,TRUE,SaudiGamer,"Action, RPG",,
Lords of the Fallen (2023),15632,"Fighting the bosses is boring and takes longer than it is supposed to be as a game of Soul's Likes, so their unsuccessful imitation of From Software designs is what kills the fun of fighting the bosses, because their blood points are so large and their defensive gaps are so few that you will usually avoid them for a few minutes until you find a chance to attack the boss.The storage system may be the worst in any Soul's game at all, your return to the safe point of storage or your development means the appearance of all the enemies and the challenges you have faced again, and because of the size of the world and the large stages, the focus on the experience has made it more annoying than it is an enjoyable, challenging experience.",4.0,FALSE,SaudiGamer,"Action, RPG",,
Lost Judgment,11984,"The fighting system in Lost Judgment has been developed to be faster and more chaotic, and is very enjoyable especially in its freedom where you can use walls and even enemies to fight and there are 3 different fighting styles where one focuses on dodging and the other on large groups and the other on one enemy and you can develop your skills as you continue to fight.",6.0,TRUE,SaudiGamer,"Adventure, Action",59.99,2058190.0
Lost Judgment,11984,"Hiding and tracking has been developed but is still limited and not fun. The game is generally similar to the previous installment and the cities of Tokyo and Yokohama that we saw in previous installments. While it is an annual series, this may seem acceptable but will lead to saturation based on your experience with the series.",4.0,FALSE,SaudiGamer,"Adventure, Action",59.99,2058190.0
Lost Judgment,11984,"The new game from Yakuza developer has come with a fun story loaded with excellent performance and directing, unnecessary length and boring scenario, a fun gameplay for anyone who loves free-fighting with a mix of various fighting styles and a good skill tree to develop, you'll get a lot of fun in other gameplay activities, but the most unfortunate thing about the game is that it doesn't offer new gameplay ideas satisfactorily, proving that this is the developer's last chance to succeed by building this template without consuming it in the desired way.",7.0,Neutral,IGN,"Adventure, Action",59.99,2058190.0
Lost Judgment: The Kaito Files,12956,"All the strengths of the basic part are contained in this add-on, from graphics full of details and dialogues that blend seriousness and responsibility, to gossip and comedy, to fast-paced fighting and strong leaders. The combat system is more personalized and relies on strength and endurance rather than speed. There are two versions of Tank and Bruiser fighting that are similar to the fighting style of the Yakuza character Kiryu. A particularly fun fighting system with its development. Kaito's character, story and sequence of events are as engaging and sophisticated as expected and the main reason for purchasing this add-on.",6.0,TRUE,SaudiGamer,"Adventure, Action, Fighting",29.99,2060280.0
Lost Judgment: The Kaito Files,12956,"There are things that add up and evolve, but there are no side-effects and they usually show different aspects of the world from the basics.",4.0,FALSE,SaudiGamer,"Adventure, Action, Fighting",29.99,2060280.0
Lost Soul Aside,18117,"Platforming moments Excellent fighting style Excellent, fast-paced fighting leaders Strong and varied tree Skills Branched visual character design Good visual character design Good visual allocation system Good visual allocation of weapons Excellent visual level",5.0,FALSE,ArabHardware,"Indie, Adventure, Action, RPG",59.99,3378960.0
Lost Soul Aside,18117,"In some rare moments you'll hear a tune that sounds a lot like the actual PS5 title from the current generation, but most of the time it's closer to a game than the beginnings of the previous generation, if not worse, as some areas lack lighting or any kind of reflection. Most of the game's music sounds as if it's a quote from several other RPG games. At one point you'll hear a tune that sounds a lot like the slums from Final Fantasy VII, and it didn't help that To Glory from Two Steps from Hell was used.",4.0,FALSE,SaudiGamer,"Indie, Adventure, Action, RPG",59.99,3378960.0
