game_name,app_id,review_text,user_score,voted_up,source
Wattam,8538,المرح هو ما يميز ألعاب المخرج جميعها، فهناك قصة بسيطة وألغاز لكن التجربة والكوميديا المجنونة والجو المرح &#8211; سواء بالألوان الزاهية وتصميم الشخصيات الذي يزخ بالخيال، أو الموسيقى المرحة المتغيرة مع تبديل الشخصية &#8211; هو ما يميز اللعبة ويجعلها مناسبة لجميع الأعمار. سترقصون حول بذرة لحثها على النمو لتصبح شجرة، أو تجعل أشخاص يبكون عن طريقة بصلة لتكون دموعهم بحرًا، أو تجعل مروحة تهدئ عملاقة لتعتليها أعين وأنف وفم ليصبح وجهها كاملًا وهكذا. تبدأ بشخصية واحدة &#8211; مكعب بشنب لديها قنبلة تحت قبعتها لكنها قنبلة مرح &#8211; ومع الوقت تملأ الأربع جزر التي تمثل الفصول الأربعة بأكثر من ١٠٠ شخصية من أشجار وأعضاء الجسم مثل العينين والأنف والفم ومروحة وبصلة ومرحاضًا وغيرها، وهناك أربع جزر تظهر تدريجيًا وعدد من الأجسام الضخمة &#8211; سرير وكرسي وغيرها &#8211; لتنتقل بينها. لكل شخصية قدرة خاصة بها بالإضافة إلى قدرتها على القفز ومسك أيادي الآخرين والتسلق. على بساطة الرسوم إلا أن سرعان ما يزخ العالم بالشخصيات التي تتصرف وتنتقل من نفسها ومع الموسيقى والقصة البسيطة الإيجابية والتروفيات التي تشجع على المزيد من التجربة والاستكشاف حتى بعد إنهاء اللعبة فهذا عالم حي دائمًا.,6,True,SaudiGamer
Wattam,8538,هناك مشاكل تقنية بالإضافة إلى كون التحكم ركيك وغير دقيق أحيانًا، فالتحكم بالكاميرا عن طريق L2 و R2 بينما العصا اليميني لاختيار الشخصية التي تتحكم بها عن طريق مؤشر، والتسلق تلقائيًا، وجميعها تجعل اللعب أقل سلاسة وسرعة وعكس هدف اللعبة. اللعبة قصيرة وماتفعله بسيط وهناك حتى القليل من التكرار وهي ليست لعبة ذات تحدي أو تنوع كبيران وقد يجدها البعض مملة أو غير مفهومة.,4,False,SaudiGamer
Mario & Sonic at the Tokyo 2020 Olympic Games,8527,"<span dir=""RTL"" lang=""AR-SA"">مجموعة ضخمة من الشخصيات المحبوبة من عالمي سونيك وماريو. كما أن لكل شخصية ميزاتها الخاصة، بعضهم يمتازوا بالحركة السريعة، آخرون بالدفاع والتصدي والبعض متوازين في جميع النواحي.</span> <span dir=""RTL"" lang=""AR-SA"">توفر أساليب مختلفة للتحكم سواء بالأزرار، أو بمستشعرات الحركة في الـ </span>Joy-con<span dir=""RTL"" lang=""AR-SA""> والسويتش نفسه.</span> <span dir=""RTL"" lang=""AR-SA"">الجمع بين الماضي والحاضر مع أولمبياد طوكيو 1964 وأولمبياد طوكيو 2020، حيث ترى فيها الشخصيات والبيئات تختلف وتصبح</span> pixels. <span dir=""RTL"" lang=""AR-SA"">يحمل طور القصة عدة فعاليات جانبية ممتعة غير متعلقة مباشرة بالرياضات الأولمبية مثل ملاحقة قطار بأجواء سونيك أو البحث عن </span>Toad<span dir=""RTL"" lang=""AR-SA""> معين وسط العشرات.</span> <span dir=""RTL"" lang=""AR-SA"">معلومات تاريخية بسيطة ومثيرة تجدها أثناء التجول في قاعات المسابقات، بعضها متعلق بالأولومبياد وبعضها متعلق بعالم ماريو وسونيك</span>.",6,True,SaudiGamer
Mario & Sonic at the Tokyo 2020 Olympic Games,8527,"<span dir=""RTL"" lang=""AR-SA"">طور القصة تقليدي وممل ممتلىء بصناديق حوارية طويلة الكتابة فيها طفولية ومتكررة، تعاد نفس النقطة من بداية اللعبة لنهايتها ومع ذلك لا يوجد أي خيار لتخطية أو تسريع الحوارات.</span> التوجيهات غير واضحة لعدة رياضات ويصعب عليك معرفة الطريقة الصحيحة أو ما الخطأ الذي تقوم به فتعتمد فيها على التجربة مراراً وتكراراً حتى يضرب معك صدفة الحظ أو حتى يطلع لك خيار الاستسلام وتخطية المرحلة. الكمية على الجودة، اللعبة تقدم مجموعة متنوعة من الرياضات تخرج منها بثلاثة أربعة فقط ممتعين ملائميين للعب الجماعي. كما أن بعضها مصمم للاعبين فقط، وآخرى 3-4 لاعبين.",4,False,SaudiGamer
Life is Strange 2 - Episode 5 : Wolves,8681,تفرع النتائج وردات الفعل بشكل أوسع مقارنةً بالأجزاء السابقة، كما أنها لا تعتمد على قرارك لحظتها بل تراكم الحلقات السابقة وأثرها على علاقة الأخوين والدروس التي تلقاها Danial بالذات وما الذي تعلمه منها، فمن خيارين فقط تتفرع لسبع نتائج مختلفة. بالرغم من اختلاف مسار قصة Sean و Danial عن Max و Chloe إلا أنهم لازالوا في نفس العالم وتجد مستندات ومحادثات مرتبطة بهم وبالأحداث خاصة في هذه الحلقة&#8230; والجميل أنها أيضاً تختلف حسب قرارك في الجزء الأول. المواضيع التي يتداولها هذا الجزء بلا شك أكثر نضجاً و واقعية فهي تعكس الكثير من المعضلات أو dilemmas التي يواجهها العديد من الناس اليوم خاصة في الغرب. أيضاً القرارات التي تتخذها أكثر تعقيداً من السابق، مع كل قرار إما يؤثر على Sean فقط أو Danial فقط أو الأخوين. من الناحية الفنية التمثيل الصوتي متقن، واختيار الأغاني والموسيقى لا يزال متميزًا، كما أن الإخراج في بعض المشاهد تحسن.,6,True,SaudiGamer
Life is Strange 2 - Episode 5 : Wolves,8681,الحلقة والجزء بشكل عام يغلب عليه الهدوء والبطىء في الأحداث. تقريباً ساعة ونصف تضيع على التجول بالموقع، جمع الأدوات، قراءة المستندات، التحدث مع الشخصيات الجانبية والنصف ساعة المتبقة فقط هي للحدث الأكبر الذي تنتظره. بالرغم من أهمية الجزء الهادىء لتعزيز علاقة الأخوين ببعضهم البعض وبالشخصيات الأساسية والجانبية والتعرف عليهم من قرب إلا أنها لا تزال نوعاً ما مملة وقد تحبط الكثير من اللاعبين عن الإكمال. مع ازدحام المواضيع ببعضها البعض للأسف الشديد العديد منها لا يعطى حقه، ولا يتعلق ذلك بالمواضيع فقط حتى الشخصيات. يوجد العديد من الشخصيات المثيرة للإهتمام التي تتعلق بها وبقصصها الرائعة ولكن سرعان مايتم استبدالهم بشخصيات آخرى. تحسن في جميع النواحي إلا في الجانب التقني. من جودة التحريك، تفاصيل ملامح الشخصيات، جودة الرسوم، ومشاكل في الصوت.,4,False,SaudiGamer
Pokémon Sword and Shield,7899,"تشخيص العلاقة بين المدرب والبوكيمنات عبر المحادثات، اللعب والطبخ. وترى نتائجها بشكل واضح في القتالات حيث يختلف أداء البوكيمون المقرب لك عن البوكيمون الحديث على المجموعة أو الذي لا تلعب معه كثيراً. عوامل عالم مفتوح مثل التخييم و wild area التي تواجه فيها بوكيمنات متنوعة ومن مختلف المستويات منذ البداية، ففي حال تمكنت من اصطياد بوكيمون بمستوى أعلى منك سيساعدك بالتقدم باللعبة. كما يواجد فيها مواقع Dens او أوكار موهجة تحصل منها على الطاقة وتقاتل من خلالها مباريات الريد بشكل تعاوني مع 4 لاعبين ضد بوكيمون ضخم للحصول على فرصة اصطياده. كالأجزاء السابقة تشجعك على الاستكشاف وتجربة كل جديد فقد تخرج منها بمحادثة فكاهية، جوائز، مباريات، أو نصائح مفيدة. حتى في الحركات الجديدة التي يتعلمها البوكيمون بإمكانك استبدالها للحركات القديمة أي وقت بلا أي تكلفة. تأثير عوامل الطقس والوقت بشكل كبير على القتالات والبوكيمونات حسب تصنيفها إما تكون نقطة قوة يزداد فيها ضرر ضربات البوكيمون أو نقطة ضعف يتضرر منها مع كل دور. تنوع محتوى النوادي إلى حداً ما ممتع مع كل نادي تجربة مختلفة تعكس أجواء الخصم بين الاختبارات، المتاهات، الألغاز والمواجهات. كما أن قتالات زعماء النوادي الأكثر حماساً في اللعبة مع تشجيع الجمهور وبعض التأثيرات البصرية والصوتية والتي تزداد مع خاصية Dynamax. مثل Let&#8217;s Go, Pikachu! و Let&#8217;s Go, Eevee! جميع البوكيمونات في مجموعتك تكسب نقاط خبرة حتى لو لم تشارك بالقتال بشكل مباشر. ايضاً تستفيد بشكل كبير عن طريق إرسال البوكيمنات لتأدية مهام معينة التي تسهل عليك بعملية تطوير مستويات البوكيمونات كل صنف. حتى بعد إنهائك للقصة الأساسية لازالت اللعبة تحمل لك العديد من المغامرات والاستكشاف مع المهام المثيرة والشخصيات التي تنتظرك ليتم تتويجك بلقب البطل.",6,True,SaudiGamer
Pokémon Sword and Shield,7899,جودة الرسوم بشكل عام ليست الأفضل سواءً على الوضع المحمول أو على التلفاز. خاصة مقارنةً بالألعاب الحصرية للسويتش. هبوط في الأداء والإطارات وبعض التأخير Lag مع ازدحام اللاعبين خاصة في Wild area عند الاتصال بالشبكة للعب الجماعي. عدم وجود خيارات صعوبة قد يحبط بعض اللاعبين المتمرسين ويشعرهم بالملل سريعاً. الإجبارية والعشوائية.. من العوامل الجديدة بإمكانك التسلل بهدوء في العشب لتجنب مواجهة البوكيمنات وحتى لتفادي بعض المباريات مع العامة لكن سرعان ماتتغير الأمور مع تقدمك وتصبح المواجهات إجبارية وعشوائية وترى بعض البوكيمنات تركض بكل جدية خلفك وحتى المباريات تجد 5 أو 6 متتالية وراء بعض دون خيار الهرب. خسارة اللعب التعاوني المحلي من Let&#8217;s go، بلا شك Pokémon واحدة من أبرز الالعاب العائلية لكنها للأسف تخلت عن اللعب المحلي والذي كان من الممكن أن يكون أكثر متعة وحماساً مع مباريات الريد. رتم ومحتوى القصة أفضل من Let&#8217;s go لكنه لازال بحاجة لتحسين من ناحية الكتابة خاصة لتفادي التكرار والتمطيط وجعلها مشوقة أكثر بمستوى أقرب للأنمي.,4,False,SaudiGamer
Shenmue III,7400,عالم غني بالتفاصيل الدقيقة والمثيرة للاهتمام والقابلة للتفاعل مع الشخصيات والمحلات، بالإضافة إلى إمكانية التفاعل مع العديد من الأشياء في هذا العالم. مثلا، تستطيع إن أردت أن تقوم بفتح كل درج واستكشاف ما بداخله وقد تكون محظوظا بالحصول على شيء ذو فائدة، وبالطبع تستطيع الحديث مع أغلب المارّة وأصحاب المحلات ومتابعة نمط سير يومهم إن أردت، فستشاهدهم خلال النهار في أعمالهم ثم ستجدهم يتجهون للمقاهي في المساء. باختصار، أعتقد أن فريق العمل قد أبدع في خلق عالم مطابق للواقع في قرى الصين أيام الثمانينات. لطالما تميزت شينمو عن غيرها في الأنشطة الجانبية، والجزء الثالث ليس استثناء في ذلك، فهو يستكمل توفير العديد من الأنشطة التي تستطيع أن تقضي فيها العديد من الساعات. مثلا، تستطيع الذهاب لمحل الآركيد وتجربة العديد من الألعاب المصغرة، أو التوجه لمكان تجمع أهل القرية وتجربة سباق السلاحف أو اللعب بالنرد او اللعبة الشهيرة الضربة المحظوظة (Lucky Hit) ، وإذا لم يعجبك أي من ذلك وغيره، بإمكانك التجول في العديد والعديد من المحلات القابلة للشراء منها والمطاعم والمقاهي. أو بإمكانك تقطيع الخشب وصيد الدجاج والسمك لكسب المال. باختصار، قد تستهلك نصف وقتك في اللعبة في الأنشطة الجانبية لتميزها و وفرتها وتنوعها. إضافات جديدة في نظام القتال. فاللعبة تقدم خيارات التدريبات البدنية والقتالية. فالتدريبات البدنية تحسن من صحة الشخصية وطاقتها، مما يزيد من فرصك للكسب ضد الأعداء، أما التدريبات القتالية فهي تقوي ضربة معينة بإمكانك أن تختارها من قائمة ضرباتك التي تزيد من خلال تعلمها ضمن أحداث القصة أو شراؤها من المحلات المتخصصة. هناك أيضا إمكانية تعيين الزر (R2) كاختصار لضربات معينة بدلا من استخدام الأزرار التقليدية لهذه الضربة. بالإضافة إلى ذلك، تستطيع إن أردت أن تقوم بخوض قتال مع أشخاص آخرين في أماكن التدريب المتخصصة ورفع مستواك القتالي للوصول إلى أقصى درجة.,6,True,SaudiGamer
Shenmue III,7400,التمثيل الصوتي الإنجليزي للشخصيتين الرئيسيتين (ريو و شينهوا) سيء جدا، فهو يفتقر لأبسط التعابير الصوتية كالغضب والفرح والتعجب، هناك العديد من اللحظات التي كانت ستكون رائعة لولا التمثيل الصوتي السيء. الحوارات مملة وغريبة، تشعرك الشخصيات بأنها تقرأ من نص مكتوب دون أدنى اعتبار للشخص الآخر و لردوده، والأسوأ من ذلك هو عدم وجود خيار لتخطي تلك الحوارات إلا بعد خوضها للمرة الأولى. رغم التحسينات الجيدة في نظام القتال، إلا أن طبيعته لم تتغير منذ الأجزاء القديمة، فهو ما يزال صعب ومبهم وطبق الأصل عما كانت عليه ألعاب القتال أيام التسعينات. حتى لو كانت اللعبة بميزانية بسيطة كان بالإمكان جعل طبيعة القتال أفضل من الحالي بكثير. رغم أن القصة هي أساس شينمو إلا أن هذا الجزء لم يقدم سوى القليل من الأحداث المحورية مقارنة بالجزأين السابقين، ولم يدفع بالقصة الرئيسية للأمام إلا الشيء البسيط. هناك العديد من الأسئلة التي كان من السهل الإجابة عنها. باختصار، أعتقد أن المخرج كانت لديه فرصة أكبر لدفع أحداث القصة للأمام بشكل أكبر. وجود بعض الأخطاء التقنية البسيطة مثل الظهور المفاجئ للناس في الطرق أو اختفاء وظهور الموسيقى المفاجئ، لا تؤثر هذه الأخطاء على سير اللعبة لكن من المزعج رؤيتها وقد يتم حلها عبر تحديثات مستقبلية.,4,False,SaudiGamer
Star Wars Jedi: Fallen Order,7407,N/A,N/A,N/A,SaudiGamer
Just Dance 2020,8486,"إضافة طور قصة جديد إحتفالاً بمرور 10 سنوات على السلسلة يٌدعى <a href=""https://www.youtube.com/watch?v=YiW10nIHoFk"">All Stars</a> تتنقل فيه بين النجوم والكواكب لتستذكر أبرز الأغاني من كل جزء Just Dance. المميز بين كل أغنية أو مهمة يظهر لك مشهد أنيميشن لطيف وبالرغم من قصره وبساطته إلا أنه يجعلك تتمنى استمراره للأجزاء القادمة. إضافة خاصية تعاونية تجتمع فيها جهود جميع اللاعبين المحليين للوصول لأعلى قدر ممكن من النقاط والنجوم بدل أن يقتصر اللعب على التنافس بينهم فقط. حقيقة يجب الثناء على تصاميم الخلفيات الساحرة والرسوم المتحركة المبتكرة لمجموعة من الأغاني، فهي تشكل نسبة كبيرة من عالم وجو الأغنية. البعض رغم بساطته مثل Talk عبارة فقط عن حروف تتغير الألوان والزوايا والإضاءة ليتناسق مع الرتم بشكل رائع، أمثلة جميلة آخرى وأكثر تعقيداً مثل Bangarang و Soy Yo بعالم كرتوني صلصالي شبيه بالشهير Pingu. تشكيلة الأغاني الحديثة والرائدة متنوعة ومميزة وكالعادة تغطي مختلف التصنيفات واللغات من غربية، لاتينية وآسيوية.",6,True,SaudiGamer
Just Dance 2020,8486,مشاكل الاتصال في أغاني خدمة Unlimited و All Stars تعيقك عن اللعب بالشكل الأمثل، وفي حال عملت تجد بها عدة مشاكل تحميل buffering وكأنك تشاهد مقطع فيديو بجودة سيئة جداً ويقطع كل ثاينتين، بالرغم ان الشبكة لديك ثابتة وتستطيع اللعب أونلاين World Floor بدون أي مشاكل. استمرار عشوائية الجوائز، لا تستطيع تخصيص عملة Mojo لشراء شيء محدد. حسب حظك ممكن أفاتار ممكن خلفية، ممكن جملة. طور الأطفال كان من أحد الإضافات الممتازة للأجزاء السابقة، لكنها في هذا الجزء للأسف محدودة على موسيقى عامة ومعدودة على اليد عوضاً عن أغاني عامة تم تغير تصميمها لتناسب الأطفال. الأغنية الوحيدة المتوفرة هي Baby Shark.,4,False,SaudiGamer
Need for Speed Heat,8182,رسوم اللعبة جميلة خاصة السيارات وتقع أحداث اللعبة في Palm City وهي شبيهة بمدينة ميامي الأمريكية. هناك إضاءة جميلة في الليل مع لمبات النيون وانعكاس الأضواء على الطرق المبللة وهطول الأمطار، بينما في النهار الأثر أضعف لكن لازالت لعبة جميلة وإن لم تكن نعومة الحركة مثل تلك في ألعاب Gran Turismo و Forza. تنوع جيد وعالم مفتوح يقدم بيئات مختلفة ممتعة. في النهار تختار سباقًا وتجمع المال بينما في الليل تشارك في السباقات الممنوعة لفرض سمعتك ونشر اسمك. طريقة اللعبة أنك تستطيع الانتقال لليل من القوائم، بينما في الليل تجمع السمعة بخوض السباقات بوتيرة متزايدة، لكنك معرض لأن تمسك الشرطة بك، والشرطة أخطر وأصعب في الليل، وتفقد كل ماجمعت، لذا هناك دائمًا مخاطرة ومكافأة في تكملة السباقات أو اللجوء لأقرب بيت آمن للانتقال للنهار والاحتفاظ بنقاط السمعة، والتي تستخدمها لفتح قطع جديدة لسيارتك. ترهيم سيارتك سواءً شكليًا أو تحسين أدائها جميل ومتعمق. مع التحكم الأبسط ستشعر أن سيارتك هي ملكك ومن تصميمك.,6,True,SaudiGamer
Need for Speed Heat,8182,تحكم السيارات ثقيل نوعًا ما وإن كان الانزلاق مع المنعطفات سهل، لكن الارتطام بالحواجز وحتى الأشجار لايؤثر وكأنها مصنوعة من ورق. اللعبة نوعًا ما ضائعة بين كونها تريد أن تكون لعبة سيارات واقعية وغير واقعية. أضف إليه كون الحركة ليست بنعومة منافسيها (٣٠ إطار بدلًا من ٦٠). طور الأونلاين سطحي نوعًا ما ولا يشكل جزء أساسي من اللعبة قصة أو لعبًا. تستطيع الانتظار ليشاركك الآخرين في السباق لكن غالبًا ستمل أو لن تجد أحدًا، والقصة عمومًا يستحسن تجاهلها.,4,False,SaudiGamer
The Outer Worlds,7413,تسهيل طريقة تطوير المهارات وخصائص الشخصية، كلاعب جديد من الممكن أن تواجهك بعض الصعوبات في اختيار أي من مهارات التطوير لترتقي بها بمستوى قوة شخصيتك، لكن تم تبسيط هذا الأمر هنا عن طريق دمج مجموعة مهارات مترابطة مع بعضها البعض ووضعها في مجموعات تعبر عن أسلوب لعب من الممكن إتباعه للتفاعل مع جميع تحديات اللعبة، و من المميز أيضا بعد الوصول لمرحلة معينة في تطوير مجموعات المهارات تستطيع أن تختار مهارة بعينها وتطورها لحد أعلى يفتح لك ميزة معينة صعب الوصول لها عن طريق تطوير المجموعة ككل. خاصية العيوب الدائمة وهي بكل بساطة خاصية تظهر لك في منتصف لعبك بعدما يتكرر حدوث فعل معين وتختار الموافقة على تعرض الشخصية لعيب دائم لكن في المقابل تحصل على نقطة خصائص/مزايا تجعلك تطور شخصيتك في مجال آخر، كمثال سقوطك من مكان عالي أو تعرض رأسك لضرب مرات متعددة يجعل نظام اللعبة يسألك سؤال مفاجئ هل ترضى أن تتعرض لقلة في التركيز أو تصبح بطيء المشي ولكن بالمقابل تحصل على نقطة خصائص/مزايا، ومن الممكن رفض أي عيب يعرض عليك وعدم الاكتراث بهذا النظام كليا إذا كنت لا ترغب بالمخاطرة. في خضم الحوارات والنقاشات مع الشخصيات الرئيسية والفرعية تجد هناك مداخلات عديدة ومفيدة من مرافقيك، في الغالب تضفي طابع جميل وتمكنك من الارتباط معهم على مستوى شخصي، وأيضا من الممكن أن تساعد في إنهاء مهمة بشكل أسهل كون الشخصيات تتميز بخاصيات ومهارات معينة تفيد في المواقف الحوارية. نظام الصعوبة العالية Supernova  يفتح مجال أكبر لأنظمة اللعبة وتبدأ تتضور جوعا وتعطش وتحتاج أن تنام في سريرك لكي تسترد لياقتك وطاقتك، هذه الأنظمة تخلق نوع من التحدي والانسجام في العالم بشكل أكبر لمن يرغب بهذا النوع من التجربة. كتابة الحوارات ممتعة جدا وتعتمد على خياراتك عندما أنشأت شخصيتك، فقرار مستوى ذكائك مثلا يؤثر على نوع الردود التي تتوفر لك كخيار كونك من الممكن أن ترد ردود غبية أو ذكية حسب مستوى ذكاء شخصيتك، وإضافة إلى ذلك يبرز جمال كتابة الحوارات في سهولة طرح النكتة الهزلية السلسة والمناسبة لهذا الموقف، على خلاف بعض الألعاب النكتة أدخلت بشكل قصري على الحوار بدون معنى. كتابة هذه الميزة تجعلني أحزن، كوننا وصلنا لمرحلة أن اللعبة التي تخلوا من المشاكل التقنية تعتبر لعبة متميزة وهو في الأصل من المفروض أن يكون كذلك، كلعبة RPG كبيرة ومساحات واسعة قدمت أفضل أداء تقني من ناحية خلوها تماما من المشاكل التقنية مقارنة مع أقرانها مثل Fallout و The Elder Scrolls,6,True,SaudiGamer
The Outer Worlds,7413,مع أن الفكرة الأساسية خلف القصة تحاكي أمر سياسيا واجتماعيا مهم جدا، وهو كيف أن العالم يتحول إلى ما بعد الرأسمالية وينتقل إلى سيطرة الشركات كليا بدلا من الحكومات، إلا أن القصة الرئيسية وأحداثها ليست عميقة وتضيع مع كمية التنقلات بين أحداث ومهمات جانبية لا تمت للقصة الأصلية بصلة. مستوى الرسومات وجمالياتها متذبذب يعطي انطباع أن أجزاء من اللعبة تم استقطابه من الأجيال المنصرمة، تجد صندوق تم صقله بصورة دقيقة وكمية تفاصيل رائعة وبجانبه نافذة أو نبتة أقل من عادية تعطي انطباع أنها من لعبة جيل قديم بدون تفاصيل أو دقة مماثلة بالمستوى كما نجد في الصندوق، هذا التفاوت بالمستوى والجودة كان جليا جدا ومزعج طوال اللعبة. تصميم الشخصيات بدائي وبسيط جدا، يقتصر فقط على خيارات قليلة لرأس الشخصية وكذلك الشخصيات التي سوف تقابلها في اللعبة، كل الشخصيات تم تصميمها من خلال هذه الخيارات المحدودة، لذلك سوف تجد تقارب كبير جدا بالأشكال وأطول وأحجام الشخصيات. تصميم العالم والمراحل متفاوتة تجد المدن والمساحات المفتوحة متميزة وذكية من ناحية التصميم لكن ذلك الأمر لا ينطبق على المراحل المغلقة داخل المباني ستجد مستوى غير مقبول في كيفية تصميمها من ناحية التكرار عموما  في الغرف والألوان والأشكال وهذا الأمر يفقد اللعبة حس الاستكشاف والمفاجأة مع الوقت ويجعلك تتوقع ما يمكن مواجهته مستقبلا.,4,False,SaudiGamer
Luigi's Mansion 3,8013,تصاميم مراحل ممتازة، عكس الجزء السابق والذي كان يأخذك في قصور مختلفة لكل مرحلة، تعود اللعبة كجزئها الأول كونه فندق يمكنك الذهاب والعودة لأي طابق تريد وفي أي وقت مما يعزز عامل الاستكشاف. قد لا يكون مترابطًا كون التنقل بين الطوابق محدود بالمصعد فقط، ولكنه سيدفعك في بعض الأحيان للعودة إما بسبب امتلاكك لقدرة تسمح لك باستكشاف المكان أو لأن الهدف سيتواجد هناك. مظهر اللعبة مرح وظريف، فشخصية لويجي الخائفة وتصرفات الأشباح المضحكة هي العكس تمامًا مما تتوقعه من أي لعبة رعب جدية. كذلك هناك تنوع في تصميم الأماكن، فكل طابق له سمته الخاصة والمميزة عن أي طابق آخر، وقد يكون أشبه بمدينة الملاهي لاختلاف كل منطقة فيه. تحسن كبير عن الجزء السابق من ناحية عدد وتنوع الزعماء، فالزعماء مميزين وهم أمتع ما ستواجهه خلال لعبك في طور القصة، تختلف طريقة مواجهتك لكل واحد منهم وكل واحد يتميز بشخصيته ومظهره. الأطوار الجماعية ممتعة وتضيف لمحتوى اللعبة، فطور ScreamPark التنافسي (2-8 لاعبين) أشبه بألعاب Mario Party الجماعية، تلعب بفريق ضد فريق في أحد الأطوار الثلاثة المتوفرة، وهي اصطياد الأشباح وتجميع النقود وإصابة الأهداف بالمدفع. أما الطور التعاوني ScareScraper تلعب فيه مع من حولك أو عبر الشبكة لإنهاء أكبر عدد من الطوابق، تختلف فيه الأهداف إما اصطياد الأشباح أو إنقاذ Toad أو التخلص من الغربان وغيرها، الطور مسلي جدًا ولا يخلو من عمل الفريق لإنهاء المراحل.,6,True,SaudiGamer
Luigi's Mansion 3,8013,الطور التنافسي ScreamPark مقتصر فقط على اللعب على جهاز واحد (لاعبين 2 إلى 8 لاعبين) ولا يمكن اللعب مع جهاز آخر أو عبر الشبكة، عكس الطور التعاوني ScareScraper والذي من المنطقي اقتصاره على اللعب مع الآخرين كونك ستنتقل من غرفة لأخرى، إلا أنه كان من الممكن أن يوفر الطور التنافسي اللعب مع جهاز آخر أو عبر الشبكة كخيار إضافي. التحكم بشكل عام جيد ولكنه يصبح محدودًا في بعض الحالات، مثلا عند التصويب للإضاءة أو استخدام المكنسة ستتوقف أكثر من مرة لتعديل مكان شخصيتك، وتصبح أسوأ عند اللعب بـJoy-Con واحدة في حال اللعب التعاوني. أيضًا عندما يرافقك أحد شخصيات Toads يصبح الوضع أسوأ لاعتراضه طريقك في حال الشفط باستخدام المكنسة أو عند التفاعل معه بالخطأ بالضغط على &#8220;X&#8221; بينما كنت تريد فتح الباب أو تفحص الأدراج.,4,False,SaudiGamer
Death Stranding,7816,N/A,N/A,N/A,SaudiGamer
WWE 2K20,8453,طور My Player يقدم تجربة ممتعة على الرغم من بساطة القصة بشكل عام، الطور قدم تنوع في نوعية المباريات كلعب مباراة في حلم البطل أو مباراة من وحي الخيال والعديد غيرها. بشكل عام النمط هزلي من ناحية التقديم والحوارات و المواقف، وهو أمر ليس بالشيء السيء ويعكس طبيعة الترفيه التي تقدمه هذه الصناعة. نمط الـ Towers  يقدم تجربة ممتعة هو الآخر، حيث يقدم مجموعة من المباريات الخاصة بشخصية معينة أو فريق، يحاكي بها حقبة معينة لهذه الشخصيات عبر مجموعة من المباريات المتسلسلة، وفي كل مباراة هنالك شروط وإعدادات مختلفة كالدخول بإصابة معينة أو بطاقة أقل من المنافس وغيرها. الـ Tower الرئيسي باللعبة مصمم للمصارع Roman Reigns لكن يوجد هنالك مجموعة أخرى أيضاً. بشكل عام هنالك تنوع كبير باللعبة من ناحية المصارعين، مع توفر قائمة بأكثر من 200 مصارع من الأجيال المختلفة بالإضافة لتوفير عدد كبير من الأنماط للعب كالـ Show Case، Universe بالإضافة للنمطين المذكورىن أعلاه.,6,True,SaudiGamer
