game_name,app_id,review_text,user_score,voted_up,source
EA Sports UFC 4,9792,تعود السلسلة بعنوان جديد يجلب معه نظام وميكانيكيات اللعب نفسها ويضيف إليها بعض اللمسات للترحيب باللاعب العادي والمحترف بالإضافة إلى تحسين طور المسيرة المهنية بشكل كبير، ولكن رغم ذلك لدينا محتوى قليل يترافق مع ابتكار محدود غير كافي لإحياء السلسلة ورسومات غير مرضية جنبًا إلى نظام لعب ممتع لكن بطيء قليلاً  وهو ما يجعل اللعبة تقترب خطوة واحدة فقط نحو المصارعات الحقيقية.,6,Neutral,IGN
MotoGP 20,9259,إن الجزء الجديد من هذه السلسلة ينجح في أمر واحد وهو جذب اهتمام اللاعب العادي والبعيد عن السباقات الاحترافية أكثر من أي جزء سابق في السلسلة، ولكن كافة الإضافات الأخرى في اللعبة لا تبرر هذا الجزء الجديد، فالتحسينات الرسومية بسيطة بل في الحقيقة لا تزال تعاني من المشاكل نفسها، وبعض الميزات تبدو كشكل جديد لميزات سابقة لا أكثر، وأفضل ما يمكن قوله هو أنك سوف تستمتع بهذه السباقات سواءًا كنت لاعب احترافي وشغوف لهذه الألعاب أم مجرد لاعب مبتدئ بها، ولهذا لا ننصح بشرائها لمن لديه نسخة من الجزء السابق أو الذي قبله حتى ولو أنه الجزء الأفضل من السلسلة لأسبابٍ بديهية (انتظر للتخفيضات) أما اللاعب الجديد بالكامل للسلسلة فالأمر مختلف بالنسبة له وسيجد ما يكفي ليرضيه من المتعة.,6,Neutral,IGN
Call of Cthulhu,6734,أتمنى لو أن المطورين ضاعفوا جهودهم لجعل Call of Cthulhu لعبة آكشن ومغامرات أكثر وضوحاً، وحتى أكثر خطية، بدلاً من أن تكون خليطاً من النوعين الذي لا يفعل شيئاً لتحسينها. حيث اللعبة تنجح تماماً عندما تكون مجرد لعبة محقق بسيطة تركز على القصة والجو المحيط والتقاليد والشخصيات بدلاً من محاولة أن تكون لعبة آر بي جي مع تنفيذ سيء. كان من الممكن أن تستفيد Call of Cthulhu لو أنها حظيت بوقت أكثر من التطوير وإعادة التركيز على نقاط القوة الأساسية فيها، لأنك عندما تزيل الفائض عنها، ستجد أن لعبة الرعب من استديوهات Cyanide تمتلك إمكانيات هائلة.,6,Neutral,IGN
Just Cause 4,6220,هنالك مشاكل عديدة مرتبطة بالجزء الرابع من هذه السلسلة، التشابه الكبير بينه وبين الجزء السابق خصوصاً من النواحي السلبية كالتكرار الشديد وللأسف نحن هنا أمام قصة مملة وشخصيات كسولة إلا أن آليات اللعب والتفجير ممتعة كثيرة وسوف تُسر محب السلسلة إذا كان هذا أكثر ما قد يتوقعه من جزء لم يكن له داعي حقيقة,6,Neutral,IGN
Dynasty Warriors 9,5504,هناك الكثير من اللحظات المثيرة في Dynasty Warriors 9 سواء تلك المتعلقة بالقصة أو الإشتباكات الدامية، ولكن هذا لا يشفع وجود العديد من المشاكل الأخرى التي تعاني منها اللعبة، سواء تصميم العالم الافتراضي وحجم الانشطة التي يوفرها، أو المهام التي تصبح مكررة ومتشابهة بعد فترة، أو الشخصيات التي يتشارك بعضها نفس الأسلحة والأساليب القتالية، أضف الى ذلك المستوى المحدود للرسوم المتحركة والأصوات وواجهة المستخدم، ما يجعل العنوان متأخرا بسنوات عن العديد من ألعاب العالم المفتوح.,6,Neutral,IGN
Darksiders III,5487,سترضي Darksiders III محبي السلسلة، وقد تكون تغييراً صغيراً ممتعاً بالنسبة إلى اللاعبين الجدد عن ألعاب العالم المفتوح الهائلة التي تحتوي على مئات المهمات الجانبية. لكن معارك الزعماء هي الشيء الوحيد المميز فيها الذي يمكن تقديره، وذلك لأن أسلوب اللعب الكلي شديد الصعوبة لدرجة يمنعك من الاستمتاع بهذه السلسلة، في حين تقلل المشاكل التقنية التي تعاني منها اللعبة من مستوى المتعة فيها.,6,Neutral,IGN
Destiny 2: Curse of Osiris,5092,بدأت لعبة Destiny 2 بداية أقوى بكثير من الجزء الأول مما جعلنا نتفاءل كثيراً بالتوسعات القادمة بتقديم محتوى مميز كما قدمته اللعبة وأن يكون استوديو Bungie قد تعلم بالفعل من أخطاءه في الجزء الأول، ولكن مع صدور توسعة Curse of Osiris تحطمت هذه الآمال، فعلى الرغم من قدوم التوسعة بقصة جيدة وشخصيات مثيرة للاهتمام إلا أنها تعاني من قصر مدتها مع التكرار الكبير في المهمات، مع بعض الإضافات الأخرى مثل الأسلحة والخرائط الجديدة ومهمات Strike وRaid ولكنها لا تكفي لكي تقوم بدفع 20 دولار من أجلها.,6,Neutral,IGN
Sniper Elite 4,3497,"تنجح Sniper Elite 4  في تقديم جو بطيء ومليء بالتوتر عند اقترابك من هدفك. ويعطي القضاء على هدف ما من تسديدة بعيدة المدى بعد التسلل عبر الظلال من دون أن يتم كشفك شعوراً مبهجاً. لكن من المؤسف أن هذه اللحظات تأتي بشكل متباعد وقليل، مع قضاء غالبية الوقت مع أعداء ذكاء اصطناعي شديدو العدوانية. ويصبح هذا الأمر مثيراً للإحباط بعد بضعة ساعات، ولا يساعدك على الاستمرار في اللعبة سوى ترقب عملية القنص المذهلة التالية ورؤيتها عبر ""كاميرة القتل""",6,Neutral,IGN
Crackdown 3,1515,"إن Crackdown 3 ليست سيئة بطبيعتها بأي شكل من الأشكال، لكنها فقط لم تنجح بالنمو مع الزمن على الإطلاق. فهي لا تزال تعيش في الحقبة التي صدرت فيها Crackdown الأصلية، حيث كان وجود عالم مفتوح بحد ذاته فكرة مبتكرة. ولقد شهد هذا النوع من الألعاب تحولات هائلة في الأفكار والنوعية والتكنولوجيا، والتي لم يتم اعتماد أي منها أو حتى النظر بأمره في هذه اللعبة. ومن المؤسف رؤية ذلك أيضاً لأن أسلوب اللعب رائع وممتع للغاية، لكن تم وضعه في وسط متواضع جداً. 
يبدو أنه تم تطوير Crackdown 3 فقط لأجل تطويرها، مما يثير التساؤل حول سبب وجود اللعبة بالأساس؟ فهي لا تقدم شيئاً جديداً للاعبين، وهي ببساطة مجرد نسخة ملمّعة ومعاد تقديمها من اللعبة الأولى. وبالنظر إلى سعرها 60$، فإن Crackdown 3 غالية بشكل صادم. لكن بالنسبة إلى الأشخاص المشتركين بخدمة Xbox Games Pass، حيث تتوفر اللعبة مجاناً، يمكن أن يعطونها فرصة، حتى فقط لو كان ذلك لتجربة وجود تيري كروز في لعبة فيديو.",6,Neutral,IGN
NEO: The World Ends with You,11726,إذا كنت تبحث عن تجربة غير مألوفة ويمكن القول أنها متميزة أيضاً فقد نتمكن وقتها من اقتراح هذه اللعبة لك لما تجلبه من خليط فيه بعض من حل الألغاز ومعارك زعماء والتحكم بأكثر من شخصية وغيره شريطة أن تتكيف مع سردها البطيء والمستفز أحياناً والشعور بالملل بين الحين والأخرى نتيجة تكرار مزعج وتصميم غير مبتكر أحياناً للمهمات,7,Neutral,IGN
The Dark Pictures Anthology: Little Hope,10436,تقدم لنا Little Hope قصةً جميلةً محبوكةً بمفاجآتٍ وأسرارٍ مسليةٍ في بيئة مرعبة وسط آليات لعب سريعة تدفع اللاعب إلى الانتباه دائمًا برفقة أداء صوتي ممتاز وترجمة عربية لا بأس بها ولكنها للأسف ممزوجة بكتابة سيئة وسرد بطيء والتصميم السيء للشخصيات يجعلك لا تكترث بأمرها جنبًا إلى بعض المشاكل التي عادت من Man of Medan .,7,Neutral,IGN
Project CARS 3,10044,الجزء الثالث من سلسلة السباقات يعاني من تكرار شديد لما قدمه الجزء الثاني ورسومات مخيبة جدًا، اعتقد أنها التوجه الصحيح لطور المسيرة المهنية لكنها لا تجلب من الجديد سوى القليل وهو ما يصعب علينا نصحها لمالك الجزء الثاني إلا أنها تجربة لا بأس بها للاعب جديد كليًا لا يكترث لواقعية واحترافية القيادة.,7,Neutral,IGN
Gotham Knights,13348,تعيد Gotham Knights تقديم مدينة جوثام بشكل مميز في التصميم العام وتوفر متعة في الاستكشاف والتنقل سواء أعلى أسطح البيانات أو باستخدام دراجة باتمان، مع قصة تبقيك متحمسًا بفضل الغموض المحيط بها، والقدرة على التبديل بين 4 فرسان بحرية رغم عدم وجود تنوع كافٍ، على الجانب الآخر، عانت اللعبة بشكل واضح في تصميم المراحل والأعداء وسيطر التكرار على أنشطتها الجانبية، وقدمت شجرة مهارات بتحسينات محدودة لا تشعرك بالتغيير المطلوب، وأهملت أسلوب التخفي بطريقة مستفزة، وقد تشعرك بالاهتمام في بداية أحداثها، لكن بعد فترة من الوقت ستجد نفسك عالقًا في دائرة مغلقة لا تنتهي.,9,Neutral,IGN
The King of Fighters XV,12740,يَسهُل على اللاعبين وحتى المحبين للسلسلة تجاهل هذا العنوان وعدم ملاحظته على الإطلاق، فهو لا يأتي بأي جديد رغم المطالبة بقيمة 60$ ويعيد ما تم تقديمه في الجزء السابق مع تحسينات رسومية قليلة وقصة هي الأسوأ والأقصر في تاريخ السلسلة، التصميم الجيد لطور الأونلاين هو ربما الجانب الوحيد الذي يشجعك على اقتنائها والاستمتاع بها,7,Neutral,IGN
Dying Light 2 Stay Human,12340,من الصعب الغرق بحُبِ لعبةٍ تغرقُ بهذا الكم الهائل من الأخطاء التقنية وتأتينا بقصةٍ متواضعة محشوة بالمشاكل وبعض المحتويات والقرارات الكسولة عند أقل تعبير، ولكن عندما يتعلق الأمر بالباركور، يا لها من تجربة ممتعة!,7,Neutral,IGN
Battlefield 2042,11561,بالنظر للمشاكل المختلفة التي تعاني منها Battlefield 2042 في الوقت الراهن، يبدو الوضع وكأننا أمام نسخة تجريبية غير مكتملة مع محتوى رئيسي محدود لا يشفع لفريق التطوير التخلي عن طور القصة، وخرائط ضخمة مع قرارات تصميم معيوبة تجعل المنافسات غاية في العشوائية في نمط Conquest، وطقس ديناميكي بلا أي تأثير يذكر، وغياب الدردشة الصوتية ومتصفح الخوادم والأخطاء التقنية التي تمنع استكمال المبارايات، في الوقت نفسه توفر أعداد اللاعبين الضخمة أجواء حماسية في طور Breakthrough بسبب طريقة اللعب المنظمة والمستوى الرسومي المبهر والمؤثرات البصرية التي تجعلك منغمسًا بكافة حواسك، بينما يقدم طور Portal فرصة للعب في الخرائط الكلاسيكية مع تغييرات غير مألوفة يُنتظر أن تتوسع بصورة أفضل وأكثر تنوع مع التحديثات المستقبلية.,7,Neutral,IGN
Assassin's Creed Valhalla,9439,الجزء الجديد من أساسنز المحبوبة يقدم متعة كبيرة في استكشاف بيئات رائعة التصميم والرسومات المذهلة أينما وقعت عينك بجانب الاستمتاع كثيرًا بشن الغارات وانسيابية القتال بالقوس والسهام، إلا أنه رغم ذلك يُدخل السلسلة في مخاطرة أكبر ويهدد هويتها نظرًا إلى ضعف آلية التخفي والتسلل وكافة الآليات المتعلقة به وتقديم قصة طويلة جدًا لكن فارغة ومملة وبطل لن تقع بحبه سريعًا، فأنصحكم بشراء اللعبة بأقرب موسم تخفيضات إذا كانت الإيجابيات جذابة لكم وإلا فربما الأجدر بالنظر بعيدًا.,7,Neutral,IGN
Warriors Orochi 4 Ultimate,9013,إن الإصدار الجديد من هذه اللعبة لا يجلب ما يكفي ليبرر سعره الباهظ (40 دولار لمن يمتلك اللعبة) وإنما يكتفي ببعض الإضافات أبرزها شخصيات جديدة (التي هي الأكثر متعة) بجانب طور لعب جديد (بحاجة إلى موازنة أفضل)، وفي الحقيقة جميع ما يحتويه هذا الإصدار أشبه بتحديث مدفوع كان من الأجدر أن يتواجد في اللعبة الأصلية.,7,Neutral,IGN
Plants vs Zombies: Battle for Neighborville,8301,تقدم لنا هذه اللعبة تجربة ممتعة من حيث الزعماء وتنوعهم، تصميم المهمات متكرر بشكل كبير لكن رغم ذلك وجد المطور طريقة لجعلها ممتعة، هنالك نسخ كبير من الجزء السابق مع بعض التحسينات، طور اللعب الجماعي ممتع لكن الأطوار تبدو متشابهة وفيها مشاكل في الموازنة وبحاجة إلى صقل أفضل من هذا. باختصار هذه اللعبة ممتعة بلا شك إذا لم تلعب الجزء السابق وتقييمها سيكون 7 أو أكثر بقليل بسهولة، لكن بشكل عام وبالنسبة لمن خاض بتجربة الجزء السابق فلا أعتقد أن هذه اللعبة تجلب له ما يستحق.,7,Neutral,IGN
Overwatch - Switch,8451,إذا لم تجرب لعبة Overwatch إطلاقاً وتتمنى تجربتها على Switch، فاحصل عليها لتغوص في أحد أفضل الألعاب التي يمكنك الاستمتاع بها. حيث لا زال بإمكانك تذوق الإثارة التي تتمتع بها شاحنة payload، أو التسلل نحو عدو لتنفيذ عملية القتل المثالية. لكن إذا كنت تلعبها بالفعل على جهاز آخر، فيمكنك تفويت هذه النسخة، حيث أن سرعة الإطارات الضعيفة وأساليب التحكم الصعبة ستقتل كل متعة في اللعبة، وفي حين أن كل هذه المشاكل ليست كبيرة بما يكفي لتدمير اللعبة، إلا أنك ستجد أن هذه اللعبة أقرب لمقدمة لكون Overwatch بدلاً من كونها لعبة ستستمر بلعبها على المدى الطويل.,9,Neutral,IGN
JUMP FORCE,7160,ليس سرا أن Jump Force موجهة في المقام الأول لمحبي المانجا و الأنمي، حتى قبل محبي الألعاب القتالية، في ظل وجود 42 شخصية مختلفة من أشهر الشخصيات الإفتراضية مع قدرات فريدة من نوعها ومعارك مليئة بالحركة والإستعراضات الجنونية ستنال اللعبة رضا أي شخص مهتم بهذا النوع من الفنون وسيقضي ساعات مثيرة في التطرق للقائمة الكاملة والتعرف على مميزات كل شخصية، ولكن في المقابل يعاني العنوان من شاشات الأنتظار الطويلة والمشاهد السينمائية التي لا يمكن تجاوزها والعشوائية في المعارك والقصة الساذجة التي تهدف للمضي قدما دون وجود أحداث أو مواقف ترغم اللاعب على التفاعل مع ما يحدث حوله.,9,Neutral,IGN
Marvel's Spider-Man: Turf Wars,6900,لا تقدم توسعة Turf Wars شيئاً جديداً للعبة، لكن مشهد ما بعد شاشة النهاية المشوق يمهد الطريق لمحتوى ثالث أخير مثير لا بد من أنه سيأخذ بعض المنعطفات المثيرة للاهتمام. في نهاية المطاف، تساعد توسعة Turf Wars على الغوص في أعماق الشخصيات الأكثر إثارة للاهتمام من اللعبة الأصلية مع Yuri Watanabe، وأنا أشعر بالفضول لمعرفة إلى أين ستأخذها Insomniac Games في المحتوى الأخير للعبة. لكن عدا عن ذلك، يمكن القول أن المحتوى الثاني عادي لكنه يبقى مسلياً بما يكفي ليجعلنا نتأرجح عبر آفاق منهاتن مرة أخرى.,8,Neutral,IGN
Ride 3,6844,تعد Ride 3 خيار ممتاز لمحبي الدراجات النارية سواء من حيث الدقة في تصميم المسارات أو وجود أكثر من 230 مركبة مختلفة، ناهيك عن خيارات التخصيص والتعديل المتشعبة بدرجة كبيرة، ولكن في المجمل تعاني اللعبة من عدم وجود أي حافز خلف الأنشطة المنوعة التي تقدمها، وسرعان ما يتحول الأمر لسباقات مكررة في طور Career لا تأتي بأي جديد يذكر.,9,Neutral,IGN
Transference,6578,تتعاطى Transference مع بعض المواضيع الثقيلة والهامة والتي يتم تصويرها بذكاء من خلال بصريات اللعبة وقصتها، وتُظهر مستوى الجنون المطلق لرجل يسعى بلا هوادة لتحقيق هدفه الذي يبدو مستحيلاً. لكن المكان الذي تفشل به اللعبة هو مدتها القصيرة وألغازها التي تبدو بأنها تصبح أكثر سهولة مع مرور الوقت. لا يوجد ما يغريك لإعادة اللعبة مرة أخرى (إلا إذا كنت تريد جمع كل سجلات الفيديو والصوت)، الأمر الذي يقلل للغاية من قيمة إعادة اللعبة. إن Transference تجربة مثيرة للاهتمام ولا تنتسى في الواقع الافتراضي، لكن هذه هي الإيجابية الوحيدة باللعبة.,9,Neutral,IGN
MotoGP 18,6159,قدمت MotoGP 18 محتوى ضخم من خلال الأطوار الفردية والجماعية ومحرك جديد وفر رسوم أفضل ودراجات ومسارات تبدو في أزهى صورها، ولكن رغم ذلك لم يتمكن أسلوب اللعب من الجمع بين الواقعية والإثارة في نفس الوقت و سيضطر أي لاعب لارتكاب أخطاء لا حصر لها في كل سباق قبل أن يتمكن من تحسين مستواه بشكل طفيف.,9,Neutral,IGN
Little Witch Academia: Chamber of Time,6056,تقدم Little Witch Academia: Chamber of Time مغامرة بسيطة ومميزة لمحبي مسلسل الأنمي حيث حافظت على الأداء الصوتي المميز والرسوم المتحركة وقدمت محتوى ضخم وشخصيات بقدرات قتالية مختلفة، ولكن في المقابل تسير الأحداث ببطء نوعا ما وتعاني اللعبة من مشاكل متعلقة بمعدل الإطارات من وقت للأخر.,9,Neutral,IGN
Destiny 2 - Warmind,6042,مازالت تعاني Bungie في إعادة اللاعبين مرة أخرى للعبة Destiny 2، فعلى الرغم من أن محتوى Warmind يبدو واعداً للغاية من الخارج ولكن عندما تتوغل فيه وتقوم بتجربته لمدة أطول، كلما شعرت بأن مشاكل اللعبة الأساسية مازالت متواجدة في هذه التوسعة، فهي توسعة ستقوم بتجربتها لمدة أسبوعين ولكنك ستقوم بترك اللعبة مرة أخرى بعدها.,9,Neutral,IGN
Assetto Corsa: Ultimate Edition,5937,لعبة Assetto Corsa تعتبر مثالاً جيداً في الطموح لأن إستديو Kunos Simulazioni ليس بالأستديو الضخم ولكنه في نفس الوقت عمل قصارى جهدة على إصدار لعبة محاكاة لتنافس بين العاب المحاكاة الموجودة. ولكن في نفس الوقت فشل في توصيل التجربة المتوقعه او المطلوبة لتتعلى المراتب العالية في لائحة العاب المحاكاة الموجودة,9,Neutral,IGN
Extinction,5866,N/A,N/A,Neutral,IGN
Hitman - Episode 5: Colorado,3344,تعد أحدث مهمة في Hitman والتي تأتي تحت عنوان Colorado تغييراً عن المهمات التقليدية الأنيقة التي رأيناها سابقاً، لكن الصيغة الجديدة لا تلائم جيداً العميل 47. وفي حين يتم التركيز الكلي فيها على التخفي، إلا أن هناك أوقات تشعر فيها بالاستسلام وتبدأ بإطلاق النار على الجميع.,N/A,Neutral,IGN
Hitman - Episode 4: Bangkok,3137,تذكرنا أحدث مهمة في Hitman بألعاب السلسلة الأكثر كلاسيكية، وذلك بفضل إطار الفندق الفاخر والأهداف التي تخضع لحراسة مشددة. لكن مع وجود بعض المشاكل التقنية وبعض التعقيدات الصغيرة في أسلوب اللعب، تفشل أحدث مهمة بتحقيق الهدف بفارق صغير جداً.,N/A,Neutral,IGN
Hitman - Episode 3: Marrakesh,2784,هل كانت حلقة Marrakesh تحسناً عن Sapienza؟ بالطبع لا. كانت الأهداف أسهل بكثير مما ينبغي (أو ربما أنا أصبح أكثر مهارة باللعبة)، ولم أتمكن من التغاضي عن أصحاب المحال التجارية المحليين أو حتى الجنود الذين يتكلمون بلكنة أمريكية متقنة للغاية. لربما فكرة إصدار اللعبة على شكل حلقات ليست فكرة ذكية، لأن هذه الحلقة لن تجعلك تتحمس حقاً للحلقة التالية.,9,Neutral,IGN
Adventure Time: Pirates of the Enchiridion,5946,إن لعبة Adventure Time: Pirates of the Enchiridion ليست الأفضل عند المقارنة بباقي الألعاب، لكنها لعبة بسيطة وجميلة بألوانها الزاهية والكوميديا اللطيفة، يمكنك اللجوء إليها عند شعورك بالملل، وطبعاً لا أنصح بشرائها قبل حصول تخفيض على سعرها لأنها لا تستحق 40 دولار.,7,Neutral,IGN
Devil May Cry HD Collection,5564,يمكننا القول إذا كنت مثلي لم تجرب السلسلة من قبل فهذه نقطة انطلاقة جيدة للبدء بها، فاللعبة ستقدم لك شخصية Dante لأول مرة وكيف أصبح أحد أشهر أبطال ألعاب Hack and Slash على الإطلاق، ولكن يجب عليك قبل البدء أن تتقبل بصدر رحب الرسوم الضعيفة وأيضاً مشاكل الكاميرا الغبية، ولكن في المقابل ستستمتع بأسلوب لعب سريع ومعارك زعماء مميزة، ولكن إذا كنت قد لعبت السلسلة بالفعل وتفكر في شراء هذا الجزء لجودة رسوم أفضل أو خلافه، فلا تشتريها وانتظر الجزء الجديد.,9,Neutral,IGN
DiRT 5,10252,باختصار، اشتري هذه اللعبة إن كنت تحب سباقات الأركيد الفوضوية والجنونية وتبحث عن شيءٍ مختلفٍ عن العادة وذو جودة رسومية ممتازة ورائعة ولكن غير ذلك لا يوجد ما يستهوي اللاعب المحب للقيادة الواقعية أو الأصوات الرائعة من السيارات، ولا ننصحكم أبدًا بشرائها في الوقت الحالي قبل أن يتم إصلاح المشاكل التقنية المميتة.,7,Neutral,IGN
Monstrum,9488,عندما صدرت هذه اللعبة في 2015 كانت تجربة مقبولة لمن يعشق عناوين الرعب التي تعتمد على الفزع، ولكن النسخة المخصصة للمنصات المنزلية هذه صدرت بعد خمس سنوات من توفر اللعبة للحاسب وأعادت معها عيوب من الجيل الماضي ومشاكل مع آليات تحكم متجمدة نوعًا ما، لكن رغم ذلك يوجد متعة في إعادة لعبها أكثر من مرة للعثور على كافة النهايات.,7,Neutral,IGN
MotoGP 19,7853,إذا لم تشتري أخر جزئين من السلسلة قبل هذا فلعلك لن تمانع تجربته لأنك ستلاحظ تغييرات وتحسينات عن ماضي السلسلة، أما محب السلسلة الوفي سوف يحصل على تركيز كبير تجاه التجربة الواقعية وطور التحديات الكلاسيكية يضيف من جودة اللعبة لكن مجددًا نحن أمام جزء لا يمتلك ما يكفي لتبرير وجوده، ولعل الوقت قد حان ليقترح المطور خطة أفضل في نشر السلسلة.,7,Neutral,IGN
Dissidia Final Fantasy NT,5450,لا شك إذا كنت أحد عشاق سلسلة Final Fantasy المهووسين بها ستشعر بسعادة غامرة عند تجربة هذه اللعبة، فهي لعبة قتال جيدة وقام استوديو Team Ninja بعمل جيد بتطوير أسلوب اللعب الخاص باللعبة، ولكن في المقابل فإن أسلوب تقديم طور القصة قد يكون من أسوأ ما رأيت مع واجهة مستخدم معقدة قليلاً قد تجعلك تمل سريعاً منها، إلا إذا كنت مهووساً بالطبع بعالم Final Fantasy.,9,Neutral,IGN
Override: Mech City Brawl,6976,تقدم هذه اللعبة تجربة أونلاين ممتعة خصوصاً مع الأصدقاء، وتقدم آليات أسلوب لعب ممتعة ومسلية لكنها تعاني من قلة كبيرة في المحتوى ومشاكل متفاوتة الأهمية في أسلوب اللعب. من الجيد أنها بنصف سعر الألعاب الضخمة لكن لا أتوقع من المقبول وجود Season Pass حتى هنا أيضاً.,7,Neutral,IGN
Charon's Staircase,13919,تجربة قد ترعبك قليلاً هنا وهناك وتمتعك كثيرًا بقصتها خصوصًا في أواخرها، وبلا شك سوف تعطيك أفضل ما لديها عندما تخوض بحل الألغاز واكتشاف ما تأتي به اللعبة من ابتكارات جميلة تشجعك على البحث واستكشاف المنطقة المحيطة بك. سمات اللعبة البسيطة والمحدودة تظهر فيها للأسف عندما يتعلق الأمر بدقة التفاصيل الرسومية وقوة آليات الاستكشاف وبعض التصاميم الخاطئة وأحيانًا غير المكتملة، قد تتمكن من التسامح مع ذلك عند أخذ سعرها بعين الاعتبار.,7,Neutral,IGN
As Dusk Falls,13424,"استطاعت ""كارولين مارشال"" رفقة أستوديو Interior Night وأعضائه المُخضرمين الذين يَملكون باع طويل في الألعاب التفاعلية عن طريق لعبة As Dusk Falls بتقديم تجربة تفاعلية راقية وقصة وحوارات قوية، وكان من الممكن أن تَكون أفضل بكثير خاصًة مع المؤثرات الصوتية والموسيقي المميزة، لولا أن قرر الأستوديو تَقديم توجه فني مختلف تمامًا لرغبتهم في تَرك بصمة خاصة بهم، ولكنها على الأقل بالنسبة لي لم تُساعد في زيادة قيمة القصة، ولكن كتجربة أولى من فريق Interior Night نتوقع بأن تجاربهم القادمة ستَكون أفضل وستُضيف الكثيرين لهذا النوع من الألعاب في المستقبل.",7,Neutral,IGN
Salt and Sacrifice,13130,لا تعد Salt and Sacrifice تجربة سيئة أو تم تطويرها على عجالة، ولكنها لا تتمتع بنفس السحر والجاذبية كما حدث مع الجزء الأول بسبب التغييرات العديدة التي عمل بعضها بشكل جيد مثل تصميم المراحل وتنوع الأعداء وترسانة الأسلحة وسلاسة الرسوم المتحركة، وبعضها لم يأتي بالنتائج المرجوة مثل التخلي عن أساسيات ألعاب Metroidavania و الاعتماد على خريطة مقسمة لمناطق صغيرة متفرقة والتكرار الواضح في طريقة تنفيذ المهام ومطاردة السحرة.,7,Neutral,IGN
Sniper Elite 5,12905,تفتقد Sniper Elite 5 للحبكة الدرامية والقصة المثيرة وأسلوب السرد الشيق عندما يتعلق الأمر بالقصة وتتابع الأحداث، وتعاني من وجود شخصية رئيسية ضعيفة بأداء باهت لا يتمتع بأي جاذبية، ومستوى رسومي عتيق كما لو أنها صدرت قبل عقد من الزمان، في المقابل شهد أسلوب اللعب تحسينات مقبولة، سواء طريقة القنص وكاميرا التصوير المفصلة لكل عملية اغتيال صحيحة، أو دفع اللاعبين لانتهاج أسلوب التسلل والتخفي بشكل غير مباشر، أو التصميم المميز لكل مرحلة والحرية المطلقة في طريقة التعامل مع كل هدف.,7,Neutral,IGN
The Quarry,13226,إذا كانت لديكم 8 ساعات تقريباً من الفراغ، فإن The Quarry ستقدم لكم تجربة ممتعة من خلال لمسة رعب مراهقين نموذجية من Supermassive. تحافظ حواراتها الممتازة والأداء الرائع من طاقم الممثلين على جذب اللاعب طوال الوقت، حتى لو كانت القصة الأساسية تفتقر للعمق حتى النهاية. ومع ذلك، بالنسبة لسعرها البالغ 70 دولاراً، سأترك عدّاد اتخاذ القرار ينفذ.,7,Neutral,IGN
Outriders Worldslayer,13311,تبدو Outriders Worldslayer توسعة مصممة لتلبية المعجبين المخضرمين الذين تمسكوا باللعبة من العام الماضي بدلاً من توسيعها لترضي قاعدة جماهيرية أوسع. وبالرغم من أني أعتبر نفسي من الجمهور المستهدف للعبة، إلا أنه لا يسعني إلا أن أشعر بأنها صدرت بعد فوات الأوان. أضاف فريق People Can Fly بعض أساليب اللعب الجديدة الممتازة حقاً، والتي وسعت أنظمة التقدم بطرق هادفة ومثيرة للاهتمام، لكنها لم تقدم الكثير من المحتوى لاستخدام أسلوب اللعب الجديد هذا عليه. تظل Outriders لعبة آربيجي مسلية وممتعة مع نظامي معارك وتقدم ممتازين، ولكن لا يوجد محتوى جديد كافٍ هنا لإبقاء اللاعبين العائدين لأكثر من عطلة نهاية الأسبوع.,7,Neutral,IGN
Stranger of Paradise: Final Fantasy Origin,12854,تصحبنا Stranger of Paradise في رحلة مختلفة كليًا عن أي مغامرة سابقة في عالم Final Fantasy من خلال الاعتماد على عناصر ألعاب Souls بدرجة كبيرة مدمجة بخيارات صعوبة ترحب بأولئك الذين يبحثون عن مواجهات أسهل، يبرع العنوان في أسلوب اللعب بشكل مميز كما اعتدنا من Team Ninja مع مجموعة منوعة من الفئات كل منها يقدم مهارات وآليات وأسلحة وأدوات مختلفة كليًا، وأعداء يعيدون لأذهانك ذكرياتك مع ألعاب FF السابقة، وزعماء بتصميمات فريدة يوفرون مستوى تحدي رائع، ولكن في المقابل تعاني القصة من مشاكل مختلفة منذ بدايتها وحتى مراحلها الأخيرة، ولا تتمتع الشخصيات بأي كاريزما أو أداء مميز يدفعك للتعلق بهم، وينطبق نفس الأمر على السيناريو والحوارات والمحتوى الفرعي المكرر بشكل فج والمستوى الرسومي الذي عفى عليه الزمن.,7,Neutral,IGN
